SERIES_CONTEXT_SCHEMA_VERSION,SEASON,GAME_ID,GAME_DATE,TEAM_A_ID,TEAM_A,TEAM_B_ID,TEAM_B,TEAM_A_WON,game_number,series_score_diff,team_a_series_wins,team_b_series_wins,team_a_elimination_game,team_b_elimination_game,team_a_home,team_a_trailing_series,team_a_leading_series,previous_game_winner,previous_game_margin,team_a_recent_series_wins,team_b_recent_series_wins,team_a_road_wins_in_series,team_b_road_wins_in_series,team_a_home_losses_in_series,team_b_home_losses_in_series
2026-06-11-series-context-v1,2016-17,41600111,2017-04-15,1610612739,CLE,1610612754,IND,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600112,2017-04-17,1610612739,CLE,1610612754,IND,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600113,2017-04-20,1610612739,CLE,1610612754,IND,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600114,2017-04-23,1610612739,CLE,1610612754,IND,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600151,2017-04-15,1610612759,SAS,1610612763,MEM,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600152,2017-04-17,1610612759,SAS,1610612763,MEM,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600153,2017-04-20,1610612759,SAS,1610612763,MEM,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600154,2017-04-22,1610612759,SAS,1610612763,MEM,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-11.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600155,2017-04-25,1610612759,SAS,1610612763,MEM,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600156,2017-04-27,1610612759,SAS,1610612763,MEM,1,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600141,2017-04-16,1610612744,GSW,1610612757,POR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600142,2017-04-19,1610612744,GSW,1610612757,POR,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600143,2017-04-22,1610612744,GSW,1610612757,POR,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600144,2017-04-24,1610612744,GSW,1610612757,POR,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600161,2017-04-16,1610612745,HOU,1610612760,OKC,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600162,2017-04-19,1610612745,HOU,1610612760,OKC,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600163,2017-04-21,1610612745,HOU,1610612760,OKC,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600164,2017-04-23,1610612745,HOU,1610612760,OKC,1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600165,2017-04-25,1610612745,HOU,1610612760,OKC,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600131,2017-04-16,1610612737,ATL,1610612764,WAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600132,2017-04-19,1610612737,ATL,1610612764,WAS,0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600133,2017-04-22,1610612737,ATL,1610612764,WAS,1,3.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-8.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600134,2017-04-24,1610612737,ATL,1610612764,WAS,1,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600135,2017-04-26,1610612737,ATL,1610612764,WAS,0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600136,2017-04-28,1610612737,ATL,1610612764,WAS,0,6.0,-1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-4.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600101,2017-04-16,1610612738,BOS,1610612741,CHI,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600102,2017-04-18,1610612738,BOS,1610612741,CHI,0,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-4.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2016-17,41600103,2017-04-21,1610612738,BOS,1610612741,CHI,1,3.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-14.0,0.0,2.0,0.0,2.0,2.0,0.0
2026-06-11-series-context-v1,2016-17,41600104,2017-04-23,1610612738,BOS,1610612741,CHI,1,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,2.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2016-17,41600105,2017-04-26,1610612738,BOS,1610612741,CHI,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0
2026-06-11-series-context-v1,2016-17,41600106,2017-04-28,1610612738,BOS,1610612741,CHI,1,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,3.0,0.0,2.0,2.0,2.0,2.0
2026-06-11-series-context-v1,2016-17,41600201,2017-04-30,1610612738,BOS,1610612764,WAS,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600202,2017-05-02,1610612738,BOS,1610612764,WAS,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600203,2017-05-04,1610612738,BOS,1610612764,WAS,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600204,2017-05-07,1610612738,BOS,1610612764,WAS,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-27.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600205,2017-05-10,1610612738,BOS,1610612764,WAS,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-19.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600206,2017-05-12,1610612738,BOS,1610612764,WAS,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600207,2017-05-15,1610612738,BOS,1610612764,WAS,1,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600211,2017-05-01,1610612739,CLE,1610612761,TOR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600212,2017-05-03,1610612739,CLE,1610612761,TOR,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600213,2017-05-05,1610612739,CLE,1610612761,TOR,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600214,2017-05-07,1610612739,CLE,1610612761,TOR,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600231,2017-05-01,1610612745,HOU,1610612759,SAS,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600232,2017-05-03,1610612745,HOU,1610612759,SAS,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600233,2017-05-05,1610612745,HOU,1610612759,SAS,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-25.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600234,2017-05-07,1610612745,HOU,1610612759,SAS,1,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-11.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2016-17,41600235,2017-05-09,1610612745,HOU,1610612759,SAS,0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2016-17,41600236,2017-05-11,1610612745,HOU,1610612759,SAS,0,6.0,-1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-3.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2016-17,41600221,2017-05-02,1610612744,GSW,1610612762,UTA,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600222,2017-05-04,1610612744,GSW,1610612762,UTA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600223,2017-05-06,1610612744,GSW,1610612762,UTA,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600224,2017-05-08,1610612744,GSW,1610612762,UTA,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600311,2017-05-14,1610612744,GSW,1610612759,SAS,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600312,2017-05-16,1610612744,GSW,1610612759,SAS,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600313,2017-05-20,1610612744,GSW,1610612759,SAS,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600314,2017-05-22,1610612744,GSW,1610612759,SAS,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2016-17,41600301,2017-05-17,1610612738,BOS,1610612739,CLE,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600302,2017-05-19,1610612738,BOS,1610612739,CLE,0,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-13.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2016-17,41600303,2017-05-21,1610612738,BOS,1610612739,CLE,1,3.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-44.0,0.0,2.0,0.0,2.0,2.0,0.0
2026-06-11-series-context-v1,2016-17,41600304,2017-05-23,1610612738,BOS,1610612739,CLE,0,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2016-17,41600305,2017-05-25,1610612738,BOS,1610612739,CLE,0,5.0,-2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-13.0,1.0,2.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2016-17,41600401,2017-06-01,1610612739,CLE,1610612744,GSW,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600402,2017-06-04,1610612739,CLE,1610612744,GSW,0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-22.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600403,2017-06-07,1610612739,CLE,1610612744,GSW,0,3.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-19.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2016-17,41600404,2017-06-09,1610612739,CLE,1610612744,GSW,1,4.0,-3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-5.0,0.0,3.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2016-17,41600405,2017-06-12,1610612739,CLE,1610612744,GSW,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700161,2018-04-14,1610612740,NOP,1610612757,POR,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700162,2018-04-17,1610612740,NOP,1610612757,POR,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700163,2018-04-19,1610612740,NOP,1610612757,POR,1,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0
2026-06-11-series-context-v1,2017-18,41700164,2018-04-21,1610612740,NOP,1610612757,POR,1,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,3.0,0.0,2.0,0.0,0.0,2.0
2026-06-11-series-context-v1,2017-18,41700151,2018-04-14,1610612744,GSW,1610612759,SAS,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700152,2018-04-16,1610612744,GSW,1610612759,SAS,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700153,2018-04-19,1610612744,GSW,1610612759,SAS,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700154,2018-04-22,1610612744,GSW,1610612759,SAS,0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700155,2018-04-24,1610612744,GSW,1610612759,SAS,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-13.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700121,2018-04-14,1610612748,MIA,1610612755,PHI,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700122,2018-04-16,1610612748,MIA,1610612755,PHI,1,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-27.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700123,2018-04-19,1610612748,MIA,1610612755,PHI,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700124,2018-04-21,1610612748,MIA,1610612755,PHI,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-20.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700125,2018-04-24,1610612748,MIA,1610612755,PHI,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-4.0,1.0,2.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2017-18,41700101,2018-04-14,1610612761,TOR,1610612764,WAS,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700102,2018-04-17,1610612761,TOR,1610612764,WAS,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700103,2018-04-20,1610612761,TOR,1610612764,WAS,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700104,2018-04-22,1610612761,TOR,1610612764,WAS,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-19.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700105,2018-04-25,1610612761,TOR,1610612764,WAS,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-8.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700106,2018-04-27,1610612761,TOR,1610612764,WAS,1,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700111,2018-04-15,1610612738,BOS,1610612749,MIL,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700112,2018-04-17,1610612738,BOS,1610612749,MIL,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700113,2018-04-20,1610612738,BOS,1610612749,MIL,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700114,2018-04-22,1610612738,BOS,1610612749,MIL,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-24.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700115,2018-04-24,1610612738,BOS,1610612749,MIL,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700116,2018-04-26,1610612738,BOS,1610612749,MIL,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700117,2018-04-28,1610612738,BOS,1610612749,MIL,1,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-11.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700131,2018-04-15,1610612739,CLE,1610612754,IND,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700132,2018-04-18,1610612739,CLE,1610612754,IND,1,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-18.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700133,2018-04-20,1610612739,CLE,1610612754,IND,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700134,2018-04-22,1610612739,CLE,1610612754,IND,1,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700135,2018-04-25,1610612739,CLE,1610612754,IND,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700136,2018-04-27,1610612739,CLE,1610612754,IND,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700137,2018-04-29,1610612739,CLE,1610612754,IND,1,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-34.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700141,2018-04-15,1610612745,HOU,1610612750,MIN,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700142,2018-04-18,1610612745,HOU,1610612750,MIN,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700143,2018-04-21,1610612745,HOU,1610612750,MIN,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700144,2018-04-23,1610612745,HOU,1610612750,MIN,1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-16.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700145,2018-04-25,1610612745,HOU,1610612750,MIN,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,19.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700171,2018-04-15,1610612760,OKC,1610612762,UTA,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700172,2018-04-18,1610612760,OKC,1610612762,UTA,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700173,2018-04-21,1610612760,OKC,1610612762,UTA,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700174,2018-04-23,1610612760,OKC,1610612762,UTA,0,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-13.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700175,2018-04-25,1610612760,OKC,1610612762,UTA,1,5.0,-2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-17.0,0.0,3.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700176,2018-04-27,1610612760,OKC,1610612762,UTA,0,6.0,-1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700231,2018-04-28,1610612740,NOP,1610612744,GSW,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700232,2018-05-01,1610612740,NOP,1610612744,GSW,0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-22.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700233,2018-05-04,1610612740,NOP,1610612744,GSW,1,3.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-5.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700234,2018-05-06,1610612740,NOP,1610612744,GSW,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0
